_id,bme680_IAQ,bme680_IAQ_Accuracy,bme680_Static_IAQ,bme680_gas_per_kOhms,bme680_humidity,bme680_pressure,bme680_rawHumidity,bme680_rawTemperature,bme680_temperature,ccs_TVOC,ccs_eCO2,created_at,esp32_ChipID,mhz19_ppm,nextpm_pm1,nextpm_pm10,nextpm_pm25
6330db44a7853e008a35efd5,25,0,25,31.328,34.66606,1010.85,35.273,25.01,25.00966,9,464,2022-09-26T00:50:44.094Z,13837956,400,0.1,0.2,0.2
6330e240a7853e008a35efd7,25,0,25,27.317,36.16505,1011.44,37.188,24.12,24.11968,3,423,2022-09-26T01:20:32.310Z,13631180,403,0.1,0.2,0.2
6330e26ca7853e008a35efd9,25,0,25,31.447,34.60499,1010.24,35.244,25,24.99965,10,466,2022-09-26T01:21:16.442Z,13837956,401,0.1,0.1,0.1
6330e994a7853e008a35efdb,25,0,25,31.59,34.56635,1010.08,35.238,24.96,24.95965,35,633,2022-09-26T01:51:48.818Z,13837956,401,0.1,0.3,0.3
6330e9aaa7853e008a35efdd,25,0,25,27.174,36.16162,1011.22,37.167,24.1,24.09968,3,423,2022-09-26T01:52:10.045Z,13631180,403,0.1,0.3,0.3
6330f0bca7853e008a35efdf,25,0,25,31.662,34.58727,1009.86,35.276,24.94,24.93966,11,473,2022-09-26T02:22:20.448Z,13837956,403,0.1,0.1,0.1
6330f105a7853e008a35efe1,25,0,25,27.228,36.16332,1011.01,37.204,24.1,24.09968,3,424,2022-09-26T02:23:33.549Z,13631180,404,0.1,0.6,0.6
6330f7e4a7853e008a35efe3,25,0,25,31.614,34.65955,1009.47,35.35,24.89,24.88965,16,508,2022-09-26T02:52:52.976Z,13837956,403,0.1,0.1,0.1
6330f873a7853e008a35efe5,25,0,25,26.981,35.44123,1010.53,36.53,24.14,24.13968,5,433,2022-09-26T02:55:15.454Z,13631180,402,0.3,0.8,0.5
6330ff0ca7853e008a35efe7,25,0,25,31.614,34.73006,1009.35,35.422,24.87,24.86965,85,964,2022-09-26T03:23:24.616Z,13837956,404,0.1,0.4,0.2
6330ffcea7853e008a35efe9,25,0,25,26.859,35.75938,1010.37,36.771,24.1,24.09968,4,428,2022-09-26T03:26:38.328Z,13631180,403,0.2,0.7,0.6
63310635a7853e008a35efeb,25,0,25,31.638,34.76637,1009.08,35.476,24.82,24.81965,90,997,2022-09-26T03:53:57.059Z,13837956,404,0.1,0.1,0.1
63310729a7853e008a35efed,25,0,25,26.584,35.6735,1010.02,36.7,24.11,24.10968,7,448,2022-09-26T03:58:01.368Z,13631180,403,0.3,1.4,0.8
63310d5da7853e008a35efef,25,0,25,31.59,34.61516,1008.63,35.355,24.82,24.81965,2,414,2022-09-26T04:24:29.515Z,13837956,404,0.1,0.1,0.1
63310e93a7853e008a35eff1,25,0,25,26.332,35.44429,1009.55,36.447,24.1,24.09968,3,423,2022-09-26T04:29:39.079Z,13631180,404,0.1,0.1,0.1
63311485a7853e008a35eff3,25,0,25,31.614,34.53335,1007.98,35.255,24.79,24.78965,35,631,2022-09-26T04:55:01.043Z,13837956,402,0,0.1,0
63311601a7853e008a35eff5,25,0,25,26.051,35.70397,1008.95,36.749,24.08,24.07968,7,446,2022-09-26T05:01:21.032Z,13631180,404,0.1,0.6,0.3
63311bada7853e008a35eff7,25,0,25,31.807,34.27961,1007.32,35.029,24.78,24.77965,1,409,2022-09-26T05:25:33.540Z,13837956,401,0,0.1,0.1
63311d6fa7853e008a35eff9,25,0,25,25.889,35.66099,1008.48,36.705,24.05,24.04968,5,435,2022-09-26T05:33:03.565Z,13631180,403,0.2,0.3,0.3
633122d5a7853e008a35effb,25,0,25,32.102,34.22832,1006.87,34.911,24.73,24.72965,38,650,2022-09-26T05:56:05.850Z,13837956,403,0.1,0.1,0.1
633124e1a7853e008a35effd,25,0,25,25.809,35.52085,1007.9,36.561,24.02,24.01968,5,435,2022-09-26T06:04:49.237Z,13631180,404,0.1,0.4,0.4
633129fea7853e008a35efff,25,0,25,32.377,34.22781,1006.3,34.861,24.76,24.75965,5,436,2022-09-26T06:26:38.302Z,13837956,400,0,0,0
63312c4ea7853e008a35f001,25,0,25,25.571,35.67827,1007.22,36.706,23.97,23.96968,6,441,2022-09-26T06:36:30.616Z,13631180,403,0.1,0.4,0.4
63313125a7853e008a35f003,25,0,25,33.204,35.75183,1005.75,35.785,23.58,23.57965,238,1592,2022-09-26T06:57:09.210Z,13837956,402,0.6,1.8,1.1
633133b0a7853e008a35f005,25,0,25,25.587,35.79585,1006.78,36.74,23.93,23.92968,5,433,2022-09-26T07:08:00.228Z,13631180,403,0.3,2.8,1.2
63313849a7853e008a35f007,25,0,25,37.246,37.38977,1005.02,37.803,22.38,22.37965,209,1555,2022-09-26T07:27:37.663Z,13837956,402,0.9,4.5,2.1
63313b0aa7853e008a35f009,25,0,25,25.43,37.14146,1006.2,38.158,23.84,23.83968,5,438,2022-09-26T07:39:22.983Z,13631180,404,0.3,1.6,0.7
633140c5a7853e008a35f00b,25,0,25,55.888,37.69036,1004.87,38.126,22.13,22.12965,340,1701,2022-09-26T08:03:49.783Z,13837956,401,1.2,4.7,2.4
63314265a7853e008a35f00d,25,0,25,26.282,37.68668,1006.12,37.668,22.89,22.88968,2,414,2022-09-26T08:10:45.994Z,13631180,403,0.5,2.4,1.3
633147dca7853e008a35f00f,25,0,25,44.736,36.8824,1004.77,37.845,22.86,22.85965,190,1527,2022-09-26T08:34:04.432Z,13837956,404,0.4,1.1,0.5
633149bda7853e008a35f011,25,0,25,29.675,38.57886,1005.83,39.421,22.05,22.04968,3,420,2022-09-26T08:42:05.061Z,13631180,402,0.6,2.1,1.4
63314f14a7853e008a35f013,25,0,25,39.175,35.9491,1004.36,36.795,23.52,23.51966,334,1695,2022-09-26T09:04:52.818Z,13837956,400,0.7,4.1,1.2
63315118a7853e008a35f015,25,0,25,28.692,37.04113,1005.39,38.133,23.15,23.14968,5,434,2022-09-26T09:13:28.481Z,13631180,403,0.7,5.7,2.5
6331562da7853e008a35f017,25,0,25,37.481,36.46481,1003.81,37.234,23.55,23.54965,1506,2372,2022-09-26T09:35:09.835Z,13837956,401,1.3,9.1,2.9
63315872a7853e008a35f019,25,0,25,28.692,37.10156,1004.65,38.049,23.24,23.23968,8,459,2022-09-26T09:44:50.905Z,13631180,406,0.9,5.6,2.2
63315d5ea7853e008a35f01b,25,0,25,36.115,36.57901,1003.45,37.349,23.83,23.82966,236,1590,2022-09-26T10:05:50.874Z,13837956,404,1,7.3,2.3
63315fcfa7853e008a35f01d,25,0,25,28.972,37.45094,1004.57,37.809,22.94,22.93968,25,569,2022-09-26T10:16:15.031Z,13631180,401,0.9,3.6,2.6
6331648aa7853e008a35f01f,25,0,25,33.935,36.00648,1002.96,36.728,24.11,24.10966,168,1494,2022-09-26T10:36:26.212Z,13837956,400,0.8,3.3,1.4
63316729a7853e008a35f021,25,0,25,30.28,36.24515,1004.06,37.833,23.25,23.24968,21,539,2022-09-26T10:47:37.631Z,13631180,404,0.7,2.8,1.6
63316bc0a7853e008a35f023,25,0,25,33.852,35.44978,1002.43,36.245,24.25,24.24965,77,907,2022-09-26T11:07:12.690Z,13837956,402,0.8,4.7,1.6
63316e84a7853e008a35f025,25,0,25,29.073,35.86928,1003.49,36.955,23.98,23.97968,3,425,2022-09-26T11:19:00.357Z,13631180,430,0.7,3.3,1.8
633172dba7853e008a35f027,25,0,25,32.967,35.74034,1001.82,36.559,24.31,24.30965,220,1567,2022-09-26T11:37:31.193Z,13837956,401,1.1,8.7,2.3
633175dfa7853e008a35f029,25,0,25,29.216,34.41151,1002.8,35.118,24.06,24.05968,0,400,2022-09-26T11:50:23.627Z,13631180,413,1.1,3.7,2.5
633179ffa7853e008a35f02b,25,0,25,32.402,35.43037,1001.31,36.037,24.29,24.28965,370,1733,2022-09-26T12:07:59.715Z,13837956,404,1.4,9.6,2.3
63317d37a7853e008a35f02d,25,0,25,32.102,35.45874,1002.25,37.01,23.43,23.42968,37,646,2022-09-26T12:21:43.314Z,13631180,408,0.6,2.7,1.3
63318128a7853e008a35f02f,25,0,25,31.856,35.42651,1000.62,36.066,24.53,24.52965,230,1582,2022-09-26T12:38:32.572Z,13837956,401,1.6,6,2.9
63318492a7853e008a35f031,25,0,25,32.967,36.30353,1001.64,37.193,23.55,23.54968,7,451,2022-09-26T12:53:06.457Z,13631180,409,1.4,7.4,3.2
63318850a7853e008a35f033,25,0,25,31.423,36.72157,1000.23,37.687,24.35,24.34965,58,783,2022-09-26T13:09:04.072Z,13837956,403,1.6,8.2,3.3
63318beda7853e008a35f035,25,0,25,33.151,38.42655,1001.17,38.904,23.26,23.25968,0,403,2022-09-26T13:24:29.781Z,13631180,406,1.4,5.1,3.2
63318f78a7853e008a35f037,25,0,25,29.888,40.23545,999.69,40.732,24.14,24.13965,20,537,2022-09-26T13:39:36.583Z,13837956,400,1.6,7.3,3
6331934ca7853e008a35f039,25,0,25,31.686,38.87601,1000.72,39.827,23.76,23.75968,0,403,2022-09-26T13:55:56.302Z,13631180,431,1.1,4.3,3.1
6331969fa7853e008a35f03b,25,0,25,28.792,41.72055,999.1,42.517,23.99,23.98965,128,1242,2022-09-26T14:10:07.999Z,13837956,400,1.4,6.6,2.6
63319ab9a7853e008a35f03d,25,0,25,29.278,38.91821,1000.59,39.982,24.01,24.00968,11,473,2022-09-26T14:27:37.228Z,13631180,478,0.8,3.1,1.9
63319dc9a7853e008a35f03f,25,0,25,28.476,41.59323,999.16,42.406,24.21,24.20965,336,1698,2022-09-26T14:40:41.295Z,13837956,404,0.7,4.1,1.3
6331a215a7853e008a35f041,25,0,25,27.425,39.68414,1000.25,40.654,23.88,23.87968,9,463,2022-09-26T14:59:01.197Z,13631180,511,0.8,2.7,1.8
6331a4f1a7853e008a35f043,25,0,25,27.498,42.32799,998.99,43.053,24.24,24.23965,133,1274,2022-09-26T15:11:13.862Z,13837956,402,0.7,3,1.8
6331a982a7853e008a35f045,25,0,25,26.084,40.38805,999.95,41.394,23.98,23.97968,12,483,2022-09-26T15:30:42.254Z,13631180,555,1,3.9,2
6331ac2ea7853e008a35f047,25,0,25,27.104,42.98146,998.81,43.925,24.23,24.22965,92,1007,2022-09-26T15:42:06.084Z,13837956,402,1,6.2,1.7
6331b0dda7853e008a35f049,25,0,25,25.245,40.40569,999.78,41.412,23.99,23.98968,3,420,2022-09-26T16:02:05.432Z,13631180,562,0.7,1.6,1.3
6331b347a7853e008a35f04b,25,0,25,26.841,43.9474,998.16,44.658,24.22,24.21965,127,1238,2022-09-26T16:12:23.573Z,13837956,402,0.8,3.8,1.6
6331b83ea7853e008a35f04d,25,0,25,26.348,43.71822,999.41,45.028,23.19,23.18968,9,461,2022-09-26T16:33:34.379Z,13631180,492,1,3,2.1
6331ba70a7853e008a35f04f,25,0,25,26.686,44.19155,998.05,44.906,24.24,24.23965,280,1638,2022-09-26T16:42:56.882Z,13837956,402,0.5,2.2,1
6331bf98a7853e008a35f051,25,0,25,26.499,43.74946,998.74,45.056,23.61,23.60968,12,480,2022-09-26T17:04:56.318Z,13631180,485,0.6,2.5,1.6
6331c19aa7853e008a35f053,25,0,25,26.282,44.12164,997.43,44.856,24.27,24.26966,631,1930,2022-09-26T17:13:30.383Z,13837956,402,0.4,2.9,1.1
6331c6f2a7853e008a35f055,25,0,25,26.738,44.77135,998.64,46.156,23.26,23.25968,18,524,2022-09-26T17:36:18.887Z,13631180,531,0.8,3.4,2
6331c8c2a7853e008a35f057,25,0,25,26.051,44.29785,997.41,44.993,24.19,24.18965,45,697,2022-09-26T17:44:02.968Z,13837956,404,0.7,5.5,1.6
6331ce4da7853e008a35f059,25,0,25,28.264,46.03247,998.66,47.625,22.43,22.42968,34,629,2022-09-26T18:07:41.764Z,13631180,408,0.8,2.6,1.9
6331cfeaa7853e008a35f05b,25,0,25,26.216,44.27926,997.45,44.868,24.17,24.16965,100,1062,2022-09-26T18:14:34.615Z,13837956,402,0.7,5.6,1.6
6331d5afa7853e008a35f05d,25,0,25,28.732,45.01423,998.7,46.079,22.84,22.83968,6,445,2022-09-26T18:39:11.967Z,13631180,429,1.1,3.8,2.4
6331d712a7853e008a35f05f,25,0,25,25.905,44.07181,997.65,44.848,24.22,24.21965,128,1242,2022-09-26T18:45:06.256Z,13837956,403,0.7,4.6,1.3
6331dd0fa7853e008a35f061,25,0,25,28.535,44.66418,998.68,46.049,22.93,22.92968,28,586,2022-09-26T19:10:39.323Z,13631180,470,1.4,3.9,3.2
6331de3aa7853e008a35f063,25,0,25,25.713,43.29322,997.69,44.076,24.31,24.30965,11,476,2022-09-26T19:15:38.912Z,13837956,400,0.7,3.6,1.2
6331e46aa7853e008a35f065,25,0,25,28.574,43.24821,998.78,44.567,23.01,23.00968,0,400,2022-09-26T19:42:02.702Z,13631180,456,2.2,9,5
6331e563a7853e008a35f067,25,0,25,25.761,42.67988,997.93,43.431,24.32,24.31965,112,1140,2022-09-26T19:46:11.649Z,13837956,403,1,3,1.9
6331ebc5a7853e008a35f069,25,0,25,26.963,42.9764,999.17,44.324,23.52,23.51968,22,548,2022-09-26T20:13:25.461Z,13631180,587,1.6,4.8,3.7
6331ec8ba7853e008a35f06b,25,0,25,25.841,41.79387,998.28,42.589,24.44,24.43965,18,524,2022-09-26T20:16:43.207Z,13837956,403,0.6,2,1.2
6331f320a7853e008a35f06d,25,0,25,25.154,42.44309,999.58,43.462,23.59,23.58968,2,416,2022-09-26T20:44:48.693Z,13631180,592,1.6,5.8,4
6331f3b4a7853e008a35f06f,25,0,25,25.729,40.78635,998.54,41.405,24.58,24.57965,51,740,2022-09-26T20:47:16.044Z,13837956,402,0.4,0.6,0.5
6331fadba7853e008a35f071,25,0,25,25.889,40.00899,998.77,40.635,24.58,24.57965,6,441,2022-09-26T21:17:47.964Z,13837956,402,0.3,0.8,0.8
6331faeca7853e008a35f073,25,0,25,25.23,42.83501,999.72,43.844,23.39,23.38968,33,623,2022-09-26T21:18:04.643Z,13631180,630,1.9,7.9,5
63320204a7853e008a35f075,25,0,25,26.133,39.55505,999.2,40.193,24.56,24.55965,21,542,2022-09-26T21:48:20.950Z,13837956,401,0.2,0.5,0.3
63320239a7853e008a35f077,25,0,25,23.193,42.323,1000.21,43.503,23.73,23.72968,8,454,2022-09-26T21:49:13.209Z,13631180,657,1.1,3,2.4
6332092da7853e008a35f079,25,0,25,26.249,39.16008,999.38,39.773,24.54,24.53965,76,902,2022-09-26T22:18:53.011Z,13837956,400,0.2,0.3,0.3
63320993a7853e008a35f07b,25,0,25,22.202,41.7926,1000.53,42.917,23.73,23.72968,4,427,2022-09-26T22:20:35.638Z,13631180,610,1,2.8,2.1
63321055a7853e008a35f07d,25,0,25,26.348,38.80692,999.56,39.433,24.52,24.51965,431,1783,2022-09-26T22:49:25.015Z,13837956,401,0.2,0.5,0.4
633210f0a7853e008a35f07f,25,0,25,21.783,41.74013,1000.67,42.843,23.7,23.69968,5,434,2022-09-26T22:52:00.296Z,13631180,576,0.7,2.7,2.1
6332177ca7853e008a35f081,25,0,25,26.567,38.64685,999.81,39.252,24.48,24.47965,86,967,2022-09-26T23:19:56.956Z,13837956,402,0.2,0.4,0.2
6332184ea7853e008a35f083,25,0,25,21.944,41.36193,1000.94,42.475,23.7,23.69968,1,409,2022-09-26T23:23:26.286Z,13631180,543,0.7,1.5,1.4
63321ea5a7853e008a35f085,25,0,25,26.911,38.31295,999.97,38.931,24.53,24.52966,115,1156,2022-09-26T23:50:29.920Z,13837956,401,0.1,0.2,0.2
63321fa8a7853e008a35f087,25,0,25,21.921,41.12714,1001,42.194,23.67,23.66968,6,444,2022-09-26T23:54:48.712Z,13631180,505,0.6,1.2,1.2
633225d1a7853e008a35f089,25,0,25,27.033,38.08423,1000.23,38.717,24.5,24.49966,314,1676,2022-09-27T00:21:05.780Z,13837956,400,0.1,0.2,0.2
63322703a7853e008a35f08b,25,0,25,21.967,40.82603,1001.21,41.925,23.66,23.65968,2,417,2022-09-27T00:26:11.724Z,13631180,480,0.5,1.3,1.2
63322cf9a7853e008a35f08d,25,0,25,27.086,37.87042,999.81,38.518,24.46,24.45965,51,737,2022-09-27T00:51:37.708Z,13837956,401,0.1,0.2,0.2
63322e5ea7853e008a35f08f,25,0,25,22.084,40.76207,1000.9,41.84,23.59,23.58968,5,436,2022-09-27T00:57:34.832Z,13631180,462,0.4,1.2,1.2
63323422a7853e008a35f091,25,0,25,27.425,37.71008,999.85,38.337,24.42,24.41965,0,400,2022-09-27T01:22:10.477Z,13837956,403,0.1,0.3,0.2
633235b9a7853e008a35f093,25,0,25,22.202,40.72503,1000.92,41.743,23.51,23.50968,5,433,2022-09-27T01:28:57.806Z,13631180,442,0.4,1.2,0.9
63323b4aa7853e008a35f095,25,0,25,27.589,37.35026,999.93,38.043,24.42,24.41965,61,802,2022-09-27T01:52:42.403Z,13837956,402,0.1,0.1,0.1
63323d15a7853e008a35f097,25,0,25,22.786,40.56071,1001.1,41.595,23.43,23.42968,5,435,2022-09-27T02:00:21.527Z,13631180,426,0.3,0.7,0.6
63324279a7853e008a35f099,25,0,25,27.571,37.08615,999.99,37.774,24.42,24.41966,87,977,2022-09-27T02:23:21.204Z,13837956,400,0.1,0.2,0.2
6332446fa7853e008a35f09b,25,0,25,23.039,40.38353,1001.16,41.473,23.37,23.36968,3,421,2022-09-27T02:31:43.966Z,13631180,413,0.3,0.4,0.4
633249a1a7853e008a35f09d,25,0,25,27.662,37.2643,1000.35,37.902,24.36,24.35965,106,1099,2022-09-27T02:53:53.891Z,13837956,403,0.1,0.1,0.1
63324bcba7853e008a35f09f,25,0,25,23.271,40.34053,1001.39,41.449,23.32,23.31968,6,441,2022-09-27T03:03:07.050Z,13631180,408,0.2,0.7,0.7
633250caa7853e008a35f0a1,25,0,25,27.718,37.35073,1000.5,37.99,24.34,24.33965,48,717,2022-09-27T03:24:26.650Z,13837956,402,0.1,0.1,0.1
63325326a7853e008a35f0a3,25,0,25,23.482,40.33267,1001.53,41.402,23.25,23.24968,2,416,2022-09-27T03:34:30.447Z,13631180,406,0.3,1,1
633257f2a7853e008a35f0a5,25,0,25,27.829,37.2369,1000.56,37.91,24.35,24.34965,53,754,2022-09-27T03:54:58.415Z,13837956,401,0.1,0.1,0.1
63325a83a7853e008a35f0a7,25,0,25,23.615,40.29451,1001.55,41.363,23.23,23.22968,3,420,2022-09-27T04:05:55.938Z,13631180,406,0.3,1,0.7
63325f1aa7853e008a35f0a9,25,0,25,28.225,37.28945,1000.42,37.91,24.29,24.28965,3,425,2022-09-27T04:25:30.197Z,13837956,402,0.1,0.1,0.1
633261e1a7853e008a35f0ab,25,0,25,23.723,40.30215,1001.39,41.391,23.18,23.17968,5,434,2022-09-27T04:37:21.326Z,13631180,404,0.2,0.5,0.5
63326644a7853e008a35f0ad,25,0,25,28.149,37.23531,1000.39,37.873,24.26,24.25966,16,508,2022-09-27T04:56:04.032Z,13837956,403,0.1,0.1,0.1
6332693fa7853e008a35f0af,25,0,25,24.007,40.31739,1001.55,41.427,23.11,23.10968,3,421,2022-09-27T05:08:47.511Z,13631180,403,0.3,0.6,0.6
63326d6ca7853e008a35f0b1,25,0,25,28.13,37.27192,1000.41,37.964,24.27,24.26966,65,830,2022-09-27T05:26:36.801Z,13837956,403,0.1,0.2,0.2
63327099a7853e008a35f0b3,25,0,25,24.035,40.41615,1001.63,41.489,23.09,23.08968,6,443,2022-09-27T05:40:09.829Z,13631180,403,0.3,1.2,0.9
63327495a7853e008a35f0b5,25,0,25,28.092,37.53217,1000.33,38.157,24.24,24.23965,4,427,2022-09-27T05:57:09.704Z,13837956,403,0,0,0
633277f5a7853e008a35f0b7,25,0,25,24.16,40.46314,1001.35,41.557,23.1,23.09968,5,434,2022-09-27T06:11:33.088Z,13631180,404,0.4,2.2,1.1
63327bbea7853e008a35f0b9,25,0,25,27.979,37.88282,1000.21,38.568,24.27,24.26965,25,567,2022-09-27T06:27:42.066Z,13837956,400,0.3,1.5,0.8
63327f50a7853e008a35f0bb,25,0,25,24.104,40.63899,1001.25,41.718,23.06,23.05968,4,427,2022-09-27T06:42:56.244Z,13631180,403,0.5,1.5,1.1
633282f3a7853e008a35f0bd,25,0,25,27.829,40.65083,1000.17,41.056,23.92,23.91965,191,1529,2022-09-27T06:58:27.514Z,13837956,402,0.8,2.9,1.5
633286aba7853e008a35f0bf,25,0,25,24.076,40.74722,1001.23,41.869,23.07,23.06968,7,450,2022-09-27T07:14:19.643Z,13631180,405,0.5,2.1,1.2
63328a18a7853e008a35f0c1,25,0,25,29.611,41.48465,1000.29,42.183,22.77,22.76965,445,1796,2022-09-27T07:28:56.918Z,13837956,403,1.4,4.7,2.5
63328e06a7853e008a35f0c3,25,0,25,23.897,41.00888,1001.47,42.118,23.04,23.03968,5,434,2022-09-27T07:45:42.820Z,13631180,405,0.6,3.1,2.1
63329132a7853e008a35f0c5,25,0,25,29.257,41.98985,1000.11,42.049,22.99,22.98965,457,1806,2022-09-27T07:59:14.423Z,13837956,404,3.4,18.4,8
63329561a7853e008a35f0c7,25,0,25,24.358,41.49047,1001.23,42.902,22.73,22.72968,13,487,2022-09-27T08:17:05.940Z,13631180,407,0.7,2.5,1.4
63329867a7853e008a35f0c9,25,0,25,28.732,40.48014,1000.25,41.394,23.41,23.40965,1005,2138,2022-09-27T08:29:59.888Z,13837956,400,0,0,0
63329ccfa7853e008a35f0cb,25,0,25,24.72,41.72705,1001.31,42.858,22.76,22.75968,0,402,2022-09-27T08:48:47.171Z,13631180,415,0.9,2.8,2.1
63329f8fa7853e008a35f0cd,25,0,25,29.073,41.30705,1000.25,42.141,23.12,23.11965,760,2007,2022-09-27T09:00:31.315Z,13837956,400,1.3,4.5,2.2
6332a43ea7853e008a35f0cf,25,0,25,25.018,41.94505,1001.49,43.289,22.73,22.72968,6,445,2022-09-27T09:20:30.956Z,13631180,453,1.1,5.5,2.8
6332a6a8a7853e008a35f0d1,25,0,25,30.061,44.47268,1000.5,45.093,22.52,22.51965,1476,2357,2022-09-27T09:30:48.424Z,13837956,402,1.9,7.5,3.6
6332ab98a7853e008a35f0d3,25,0,25,25.761,42.87919,1001.82,43.645,22.39,22.38968,4,428,2022-09-27T09:51:52.414Z,13631180,423,1.3,5.7,2.7
6332adcea7853e008a35f0d5,25,0,25,29.237,44.03282,1000.94,44.987,23,22.99965,1593,2411,2022-09-27T10:01:18.424Z,13837956,401,1.6,6.9,3.4
6332b2f2a7853e008a35f0d7,25,0,25,27.299,41.71294,1002.17,43.034,22.22,22.21968,0,400,2022-09-27T10:23:14.771Z,13631180,408,1.4,6,3.7
6332b509a7853e008a35f0d9,25,0,25,28.379,43.16552,1001.07,44.245,23.44,23.43966,763,2009,2022-09-27T10:32:09.421Z,13837956,404,1.7,7.3,3.1
6332ba50a7853e008a35f0db,25,0,25,28.187,43.3008,1002.41,44.63,22.14,22.13968,23,555,2022-09-27T10:54:40.144Z,13631180,454,1.8,8.7,5.3
6332bc23a7853e008a35f0dd,25,0,25,27.516,42.51104,1001.25,43.345,23.69,23.68966,1238,2247,2022-09-27T11:02:27.336Z,13837956,404,1.1,9.1,2.9
6332c1aca7853e008a35f0df,25,0,25,29.527,42.44911,1002.31,43.65,21.82,21.81968,0,400,2022-09-27T11:26:04.256Z,13631180,409,1.4,6,3.4
6332c357a7853e008a35f0e1,25,0,25,27.371,41.45684,1001.11,42.33,23.75,23.74965,1238,2247,2022-09-27T11:33:11.139Z,13837956,402,1.2,6.8,2.3
6332c908a7853e008a35f0e3,25,0,25,30.192,39.45987,1001.96,41.016,22.9,22.89968,0,400,2022-09-27T11:57:28.414Z,13631180,430,2,9.4,4.3
6332ca71a7853e008a35f0e5,25,0,25,27.498,41.5652,1000.68,42.522,23.66,23.65965,1437,2338,2022-09-27T12:03:29.264Z,13837956,400,1.4,8.3,3
6332d063a7853e008a35f0e7,25,0,25,32.251,40.10655,1001.66,41.199,22.11,22.10968,0,406,2022-09-27T12:28:51.986Z,13631180,410,1.8,5,3.5
6332d198a7853e008a35f0e9,25,0,25,27.051,41.1173,1000.54,41.764,23.89,23.88965,0,400,2022-09-27T12:34:00.225Z,13837956,402,1.7,11.8,3
6332d7bea7853e008a35f0eb,25,0,25,32.402,41.97243,1001.9,43.173,22.65,22.64968,37,649,2022-09-27T13:00:14.745Z,13631180,484,1.6,5.5,4.1
6332d8bea7853e008a35f0ed,25,0,25,27.192,44.10633,1000.8,44.908,23.62,23.61966,1333,2287,2022-09-27T13:04:30.170Z,13837956,402,2.2,12.1,4.1
6332df18a7853e008a35f0ef,25,0,25,31.735,42.3857,1001.72,43.451,22.79,22.78968,16,508,2022-09-27T13:31:36.153Z,13631180,540,1.7,6.7,4.3
6332dff2a7853e008a35f0f1,25,0,25,26.15,44.001,1000.78,45.075,24.04,24.03966,2786,2968,2022-09-27T13:35:14.903Z,13837956,401,1.3,7.4,2.7
6332e670a7853e008a35f0f3,25,0,25,31.686,42.04202,1001.47,42.751,22.55,22.54968,0,400,2022-09-27T14:02:56.401Z,13631180,458,1.9,7.7,5.4
6332e70ea7853e008a35f0f5,25,0,25,25.618,43.80616,1000.41,44.77,23.93,23.92966,1789,2502,2022-09-27T14:05:34.027Z,13837956,400,2.5,13.5,4.6
6332edcda7853e008a35f0f7,25,0,25,31.929,42.75436,1001.29,43.6,22.62,22.61968,0,400,2022-09-27T14:34:21.244Z,13631180,483,1.6,5.1,4.1
6332ee34a7853e008a35f0f9,25,0,25,25.002,43.33616,1000.21,44.037,24.2,24.19966,657,1946,2022-09-27T14:36:04.047Z,13837956,400,1.4,6.5,2.8
6332f527a7853e008a35f0fb,25,0,25,33.797,44.17909,1001.14,45.167,21.81,21.80968,0,405,2022-09-27T15:05:43.112Z,13631180,406,3,8.5,7.4
6332f55aa7853e008a35f0fd,25,0,25,25.154,43.25431,999.95,44.037,24.21,24.20965,683,1962,2022-09-27T15:06:34.343Z,13837956,403,1.6,7.9,3.3
6332fc83a7853e008a35f0ff,25,0,25,24.647,42.28479,999.73,43.029,24.31,24.30965,9,463,2022-09-27T15:37:07.835Z,13837956,403,1.5,7.1,2.7
6332fc93a7853e008a35f101,25,0,25,33.963,42.37109,1000.96,43.563,22.56,22.55968,0,403,2022-09-27T15:37:23.326Z,13631180,450,3,8.9,6.5
633303aca7853e008a35f103,25,0,25,24.72,43.66845,999.44,44.585,24.21,24.20965,920,2098,2022-09-27T16:07:40.371Z,13837956,401,2.6,13.1,4.9
633303eaa7853e008a35f105,25,0,25,33.363,42.3793,1000.63,43.696,22.66,22.65968,0,403,2022-09-27T16:08:42.573Z,13631180,486,3,7.5,6.4
63330ad5a7853e008a35f107,25,0,25,24.618,43.57026,999.32,44.337,24.33,24.32965,742,1998,2022-09-27T16:38:13.050Z,13837956,402,1.9,8.3,3.5
63330b5ea7853e008a35f109,25,0,25,33.444,43.44297,1000.55,44.071,22.33,22.32968,0,403,2022-09-27T16:40:30.466Z,13631180,439,3.4,13.2,7.7
63330c28a7853e008a35f10b,25,0,25,34.469,42.43057,999.32,43.175,24.73,24.72965,304,1665,2022-09-27T16:43:52.179Z,13837956,404,1.6,8.5,2.9
633312baa7853e008a35f10d,25,0,25,33.525,45.14564,999.92,45.449,22.08,22.07968,3,420,2022-09-27T17:11:54.538Z,13631180,413,3.5,10.9,8.2
6333133fa7853e008a35f10f,25,0,25,27.317,43.56993,998.71,44.295,24.29,24.28965,1643,2438,2022-09-27T17:14:07.018Z,13837956,402,1.2,4.5,2.6
63331a23a7853e008a35f111,25,0,25,32.201,45.49641,999.51,46.688,22.41,22.40968,21,542,2022-09-27T17:43:31.997Z,13631180,497,3.4,9,7
